sequence_id,frame_index,waveform_seed,method,subset,visual_update,association_correct,selected_index,estimate_x_m,estimate_y_m,estimate_z_m,error_x_m,error_y_m,error_z_m,error_3d_m,absolute_z_error_m,position_nees,covered_95,cov_xx_m2,cov_yy_m2,cov_zz_m2
seq06,180,20260973,rf_only_full_3d,easy,1,1,1,-0.17043505343107057,7.772692543661493,2.949745012709684,-0.6158871578250462,-0.4583542293764262,2.629985963734912,2.7397503098282012,2.629985963734912,5.919104929960062,1,1.1881118101516783,0.5673527514745426,1.3849221048451699
seq06,180,20260973,rf_vision_shared_pose,easy,1,1,1,-0.9599334274107074,7.975214258600496,2.2788720330891703,-1.405385531804683,-0.25583251443742316,1.9591129841143982,2.4245994417583554,1.9591129841143982,3.2076981197691765,1,0.9091523513197474,0.16415318876549356,1.220365458116035
seq06,180,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,-0.9599331990059428,7.975214185579006,2.278871806793671,-1.4053853033999184,-0.25583258745891335,1.959112757818899,2.4245991342214026,1.959112757818899,3.8160586794598403,1,0.8471440979776846,0.08678612922511533,1.1645479483928987
seq06,180,20260973,range_azimuth_vision,easy,1,1,1,-1.0561602800615884,8.071807663929517,2.2177323563066573,-1.501612384455564,-0.15923910910840178,1.8979733073318852,2.425386468661087,1.8979733073318852,2.965684460506178,1,0.9087289291185179,0.16818241313699384,1.2252691865593517
seq06,181,20260973,rf_only_full_3d,easy,1,1,1,-0.652908400899868,8.581668832665107,1.2606453685815637,-1.1476609472885242,0.28437277204948863,0.94088787449476,1.5110471586901482,0.94088787449476,1.4474131066941625,1,1.160106868856927,0.5878158641758351,1.4233594246095402
seq06,181,20260973,rf_vision_shared_pose,easy,1,1,1,-0.5656511933160261,8.091326486952614,1.278852978329011,-1.0604037397046824,-0.20596957366300472,0.9590954842422073,1.4445565770672983,0.9590954842422073,1.4145625402938846,1,0.903035328167482,0.16741360470687117,1.2279498926634997
seq06,181,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,-0.5656509013434002,8.09132650497412,1.2788527847155187,-1.0604034477320565,-0.20596955564149866,0.9590952906287149,1.4445562316224896,0.9590952906287149,2.29469707780237,1,0.8403260294530713,0.08912018633728735,1.1718751584539329
seq06,181,20260973,range_azimuth_vision,easy,1,1,3,2.221814560479494,7.412273978870219,3.7138351284844897,1.727062014090838,-0.8850220817453991,3.3940776343976857,3.909702069724885,3.3940776343976857,105.17542410324916,0,1.0299807928162485,0.16588956457730966,1.1066149874057916
seq06,182,20260973,rf_only_full_3d,easy,1,1,1,0.46414566458327755,9.419295112339228,-0.2964317621627828,-0.07737403298520962,1.0358632502695482,-0.6162229525928671,1.2077790118815859,0.6162229525928671,2.1180329347554974,1,1.1765242349111407,0.6244986598860723,1.4413232510292087
seq06,182,20260973,rf_vision_shared_pose,easy,1,1,1,0.9062066986706804,8.84934650686323,0.01449886711813379,0.3646870011021932,0.4659146447935498,-0.3052923233119505,0.6657901078261972,0.3052923233119505,1.3696518354738008,1,0.916077015080827,0.1750059740261421,1.2200582131126743
seq06,182,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,0.90620698652016,8.84934649575503,0.014498565002156778,0.3646872889516728,0.465914633685351,-0.3052926254279275,0.6657903962552724,0.3052926254279275,3.0389202836094076,1,0.8521040795386617,0.09423517426572815,1.1627205268989818
seq06,182,20260973,range_azimuth_vision,easy,1,1,3,3.7936134274391464,8.162394683992515,2.561903267450585,3.2520937298706594,-0.2210371780771645,2.2421120770205007,3.9562656164465952,2.2421120770205007,117.95740241849134,0,1.043914743265989,0.1735826901983398,1.097997880056726
seq06,183,20260973,rf_only_full_3d,easy,1,1,1,2.672332556647838,8.074047886589373,-1.3167476868725387,2.084837880865157,-0.4032177324524593,-1.636538871376184,2.6809313692781576,1.636538871376184,4.223469895430727,1,1.218626027376909,0.6607376340972141,1.4479574864054652
seq06,183,20260973,rf_vision_shared_pose,easy,1,1,1,2.599273399930303,8.630492914869807,-1.3239613141748081,2.011778724147622,0.15322729582797479,-1.6437524986784533,2.602432422951929,1.6437524986784533,4.891363809755882,1,0.9207873285979884,0.1836470118052999,1.2230803333138494
seq06,183,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,2.599272959134021,8.630492858366711,-1.3239608636068771,2.0117782833513402,0.15322723932487925,-1.6437520481105223,2.602431794284478,1.6437520481105223,7.9365206905372325,0,0.8549790151309713,0.09970107751231555,1.164406891766146
seq06,183,20260973,range_azimuth_vision,easy,1,1,10,-14.970852587512221,13.629504907313866,-11.05226230640419,-15.558347263294902,5.152239288272034,-11.372053490907835,19.948216457843014,11.372053490907835,2503.0123243568028,0,0.37743423552022926,0.21875719113041855,1.7361929159395226
seq06,184,20260973,rf_only_full_3d,easy,1,1,0,2.1312782963914145,8.77739098318055,-0.48797409787055557,1.4950241086241451,0.23029636549529364,-0.8077453286416598,1.7148136975398187,0.8077453286416598,1.8621602452354913,1,1.2152307188284517,0.6508149353504171,1.4329369457643224
seq06,184,20260973,rf_vision_shared_pose,easy,1,1,0,1.895920178335408,8.493037508704498,-0.7259438671048979,1.2596659905681387,-0.05405710898075888,-1.0457150978760021,1.6380478151602242,1.0457150978760021,2.014118248065283,1,0.9194883679161147,0.1824601576821879,1.2201271668199516
seq06,184,20260973,rf_vision_no_pose_uncertainty,easy,1,1,0,1.8959210230067878,8.493037580058024,-0.7259448659941902,1.2596668352395186,-0.05405703762723313,-1.0457160967652945,1.6380491000435302,1.0457160967652945,3.0306558722311903,1,0.8542714082617802,0.09956837174636285,1.1618398942781545
seq06,184,20260973,range_azimuth_vision,easy,1,1,1,4.753866296681609,7.876856813788283,1.8048152381352136,4.11761210891434,-0.6702378038969741,1.4850440073641094,4.428239367633449,1.4850440073641094,120.15507131586132,0,1.0428206924216168,0.18141685145963418,1.102410251784538
seq06,185,20260973,rf_only_full_3d,easy,1,1,1,-0.9052683174597078,8.18976397572806,1.2470106809264294,-1.5886097813036644,-0.4408894083319179,0.9272138222410149,1.8915046866946266,0.9272138222410149,2.3938094081631065,1,1.14349605575004,0.5817885994910684,1.4359570223070224
seq06,185,20260973,rf_vision_shared_pose,easy,1,1,1,-0.29340212099217056,8.469344640182753,1.7968790817542488,-0.9767435848361271,-0.16130874387722471,1.4770822230688343,1.7781508471093634,1.4770822230688343,1.899975293287408,1,0.9082355152282588,0.1680027867080782,1.2200216385459852
seq06,185,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,-0.29340041050222126,8.46934481519903,1.796877214654125,-0.9767418743461778,-0.1613085688609477,1.4770803559687105,1.7781483406841805,1.4770803559687105,2.6371183030373357,1,0.8458855423876729,0.09016799406474843,1.1639706078879934
seq06,185,20260973,range_azimuth_vision,easy,1,1,13,-27.636818998874624,15.988359402318697,-9.521413203032736,-28.32016046271858,7.357706018258719,-9.84121006171815,30.870969242382266,9.84121006171815,7602.710004137964,0,0.16260350881303975,0.23181240604630973,1.8835826238725568
seq06,186,20260973,rf_only_full_3d,easy,1,1,2,-0.5315383647979957,8.268301812309375,-0.8802097282685466,-1.2631294293486302,-0.4345702728323424,-1.20000389580628,1.795649360890489,1.20000389580628,5.281212656124444,1,1.1428270574223187,0.6161142993102675,1.4703446669788134
seq06,186,20260973,rf_vision_shared_pose,easy,1,1,2,0.758535593436291,8.316714515615853,0.2000913061713507,0.02694452888565646,-0.38615756952586366,-0.11970286136638267,0.40518199757428963,0.11970286136638267,1.0420633667737944,1,0.9116170621021225,0.17262415556636193,1.224118003877542
seq06,186,20260973,rf_vision_no_pose_uncertainty,easy,1,1,2,0.7585341938767373,8.316714284392923,0.2000931367814808,0.026943129326102766,-0.38615780074879424,-0.11970103075625257,0.4051815840597125,0.11970103075625257,2.3889809330508767,1,0.8479031972915425,0.09241253332996695,1.1671208933162216
seq06,186,20260973,range_azimuth_vision,easy,1,1,13,-27.271702784592254,16.02401719555387,-11.510994555762547,-28.00329384914289,7.321145110412154,-11.83078872330028,31.2690133190116,11.83078872330028,7312.14940475555,0,0.16873123260563283,0.23108406554688676,1.8891333758732403
seq06,187,20260973,rf_only_full_3d,easy,1,1,1,1.649555286085537,7.413468045895713,-0.16496990910996345,0.8674359246135346,-1.336725760368993,-0.4847290119675052,1.6656059128098681,0.4847290119675052,3.725979081456946,1,1.1972591796385366,0.623647288816027,1.4342141208911567
seq06,187,20260973,rf_vision_shared_pose,easy,1,1,1,1.68106168940752,8.273292651543608,-0.05481615981221348,0.8989423279355178,-0.47690115472109795,-0.3745752626697552,1.0843609397855314,0.3745752626697552,3.28873944671834,1,0.9208339814431249,0.17606426194993519,1.2174659039729239
seq06,187,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,1.6810629216071657,8.273292834459337,-0.05481751202442139,0.8989435601351634,-0.47690097180536917,-0.3745766148819631,1.0843623479417839,0.3745766148819631,6.358120906588573,1,0.8566220102185788,0.09470669123662004,1.1598219637186726
seq06,187,20260973,range_azimuth_vision,easy,1,1,9,-15.54121743155849,13.020013462660094,-9.618842486009619,-16.323336793030492,4.269819656395388,-9.938601588867161,19.582096044577973,9.938601588867161,2645.1411236645167,0,0.3699140495213258,0.21050553671465944,1.7388382118485723
seq06,188,20260973,rf_only_full_3d,easy,1,1,1,0.506669354928988,8.901876291845468,0.9096674092424024,-0.31955596641646733,0.03997851918677853,0.5898769994125155,0.6720633691138379,0.5898769994125155,0.2538659240757113,1,1.1786678976324108,0.6023180700172261,1.4248334371105682
seq06,188,20260973,rf_vision_shared_pose,easy,1,1,1,0.6776947148534302,8.873385127439919,1.054318533085534,-0.1485306064920251,0.011487354781229087,0.7345281232556471,0.749483064677396,0.7345281232556471,1.3469122497379522,1,0.9193736251036041,0.16993610595391268,1.2154477020020271
seq06,188,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,0.6776945839550997,8.873385099945349,1.0543187203480164,-0.1485307373903556,0.01148732728665891,0.7345283105181295,0.7494832737229906,0.7345283105181295,3.681961708014056,1,0.8562436056709201,0.09038718639173539,1.1585688475904374
seq06,188,20260973,range_azimuth_vision,easy,1,1,1,0.6979478903953412,8.852988162792208,1.0674672838129173,-0.12827743095011412,-0.008909609866481816,0.7476768739830304,0.7586535364236896,0.7476768739830304,1.4343209386874545,1,0.9239020135103824,0.17361419814493279,1.2162945157974854
seq06,189,20260973,rf_only_full_3d,easy,1,1,0,-0.7259311424780961,7.749007987859057,1.7761755300231954,-1.6026126170650663,-1.1562350840342148,1.4564334611037861,2.4548819109176114,1.4564334611037861,4.421822225689256,1,1.1614622080338486,0.5674242947652006,1.4145170486961236
seq06,189,20260973,rf_vision_shared_pose,easy,1,1,0,-0.6859789818111676,8.567425423644414,1.886338788864735,-1.5626604563981377,-0.3378176482488584,1.5665967199453257,2.2383596110549973,1.5665967199453257,2.971082200470515,1,0.9114035067039331,0.16318405299057173,1.2190926343720037
seq06,189,20260973,rf_vision_no_pose_uncertainty,easy,1,1,0,-0.6859812396071406,8.5674252597778,1.8863413546391496,-1.562662714194111,-0.3378178121154729,1.5665992857197404,2.2383630077654053,1.5665992857197404,4.0789855489229465,1,0.8494506168525385,0.08581292662045469,1.1632555179961277
seq06,189,20260973,range_azimuth_vision,easy,1,1,12,-16.96072540678412,13.234584853858149,-7.106087458806105,-17.83740688137109,4.329341781964876,-7.425829527725514,19.800485567063543,7.425829527725514,3000.467553152262,0,0.36159945110007835,0.1985785735066911,1.7376946987511648
seq06,190,20260973,rf_only_full_3d,easy,1,1,1,1.6385735774108454,8.66433251387571,-0.12089930318776254,0.715223604966309,-0.3231022407556434,-0.44063420328303926,0.9000546451106174,0.44063420328303926,0.6501030278103891,1,1.1941518031887524,0.6253948735772467,1.4331714746666009
seq06,190,20260973,rf_vision_shared_pose,easy,1,1,1,1.897049703598546,9.008385284833208,0.13954950190945556,0.9736997311540097,0.02095053020185489,-0.18018539818582116,0.9904528605059972,0.18018539818582116,3.3071255148852243,1,0.9281178051257062,0.17588214154693682,1.2095575515791606
seq06,190,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,1.897049876883785,9.00838530803083,0.13954931244302315,0.9736999044392485,0.02095055339947649,-0.18018558765225356,0.9904530658190391,0.18018558765225356,8.973169438246007,0,0.8641466613366079,0.09468116019545048,1.1518013505698437
seq06,190,20260973,range_azimuth_vision,easy,1,1,13,-26.68697430788872,16.52379602891688,-12.044533667881732,-27.610324280333256,7.536361274285527,-12.364268567977009,31.176944772423983,12.364268567977009,7063.363833935192,0,0.17237657648234175,0.23088848110620513,1.8906814292173493
seq06,191,20260973,rf_only_full_3d,easy,1,1,2,0.5500780422343752,10.271625691355627,0.8081999050881663,-0.41814383120560616,1.18049827861201,0.48842472564297057,1.3442392502827136,0.48842472564297057,2.71065803136677,1,1.1807917881090055,0.6101058753161172,1.4187944092605418
seq06,191,20260973,rf_vision_shared_pose,easy,1,1,2,0.5383052121618559,9.385798607602188,0.6860741306287537,-0.42991666127812544,0.2946711948585712,0.36629895118355793,0.6370513090498151,0.36629895118355793,0.8923345433365314,1,0.9134716214865682,0.1729195451938309,1.2190274401751227
seq06,191,20260973,rf_vision_no_pose_uncertainty,easy,1,1,2,0.5383025574058526,9.3857981697153,0.686077349412076,-0.4299193160341287,0.29467075697168355,0.36630216996688025,0.6370547488528464,0.36630216996688025,1.6106812621333972,1,0.8501254931180076,0.09328202249554779,1.1621632300486655
seq06,191,20260973,range_azimuth_vision,easy,1,1,1,3.3343800405094224,9.051714562669847,3.1861877518213113,2.366158167069441,-0.039412850073770045,2.866412572376116,3.7170658965662975,2.866412572376116,109.65788360651715,0,1.0392086268221765,0.17269260270943693,1.0973470578034858
seq06,192,20260973,rf_only_full_3d,easy,1,1,2,1.1634657921289389,9.605263644712807,0.556063261323267,0.1467415890220385,0.45698219991593625,0.23631288017421492,0.5349856094559501,0.23631288017421492,0.462067203793077,1,1.182510726239352,0.6143384616538584,1.4283926308742594
seq06,192,20260973,rf_vision_shared_pose,easy,1,1,2,1.231567654097379,9.105825109001076,0.558154569445918,0.21484345099047863,-0.04245633579579433,0.23840418829686594,0.32372334775266204,0.23840418829686594,0.8023571197523706,1,0.9135477337270783,0.17277805845303737,1.2220614329732185
seq06,192,20260973,rf_vision_no_pose_uncertainty,easy,1,1,2,1.231568602246039,9.10582518178708,0.5581536165993665,0.21484439913913866,-0.04245626300978955,0.2384032354503144,0.323723265743122,0.2384032354503144,2.2966810816701884,1,0.8498654672405496,0.09254534302764122,1.1650139945346478
seq06,192,20260973,range_azimuth_vision,easy,1,1,1,4.02814194127443,8.731479567217002,3.052355668360654,3.0114177381675296,-0.41680187757986786,2.7326052872116016,4.087724581549121,2.7326052872116016,128.98322730955033,0,1.0382987429527033,0.17259131267911398,1.1014688722225456
seq06,193,20260973,rf_only_full_3d,easy,1,1,1,1.4936599621759186,8.558023115394514,-0.6577701653559487,0.43320386665670685,-0.7097072862011409,-0.9775432445664891,1.2833319201090918,0.9775432445664891,1.5811060511024717,1,1.1962257372250436,0.6230007703876637,1.4319470054144814
seq06,193,20260973,rf_vision_shared_pose,easy,1,1,1,1.4264868937301238,8.984041505532678,-0.6731765293961496,0.3660307982109121,-0.2836888960629764,-0.99294960860669,1.0956308047059131,0.99294960860669,2.5232456363071103,1,0.9169843150016103,0.17502139628662147,1.2215895373188694
seq06,193,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,1.426486781576778,8.984041468952741,-0.6731763082856767,0.3660306860575664,-0.2836889326429137,-0.9929493874962171,1.09563057632076,0.9929493874962171,6.495497136634493,1,0.8527695381099277,0.09379447189523749,1.1640936679606526
seq06,193,20260973,range_azimuth_vision,easy,1,1,1,1.4088354212430199,9.001616042144576,-0.6846097762133753,0.34837932572380814,-0.26611435945107864,-1.0043828554239158,1.0958877347462794,1.0043828554239158,2.560894682479825,1,0.9202091806161554,0.17897587172744905,1.2238437650248022
seq06,194,20260973,rf_only_full_3d,easy,1,1,0,1.6047303606424919,9.462085393780296,1.2156428970724846,0.49702240800397357,0.12404936163273206,0.8958800341702629,1.0319983303302716,0.8958800341702629,1.6247613798340677,1,1.2090237531841999,0.6126533446952794,1.4043654788213262
seq06,194,20260973,rf_vision_shared_pose,easy,1,1,0,0.9338067959460018,8.768995798008737,0.5532979772471843,-0.1739011566925165,-0.5690402341388268,0.23353511434496255,0.6392081429392782,0.23353511434496255,1.9137376535987032,1,0.9157350674704591,0.1714079593664837,1.2219158653958957
seq06,194,20260973,rf_vision_no_pose_uncertainty,easy,1,1,0,0.9338075629184943,8.768995818670685,0.5532968014068665,-0.17390038972002397,-0.5690402134768782,0.23353393850464477,0.6392074862922669,0.23353393850464477,3.959616426830348,1,0.8520098616380073,0.09098435229217443,1.164795525347091
seq06,194,20260973,range_azimuth_vision,easy,1,1,2,3.63937286577241,8.55005933559353,2.9902013901212876,2.5316649131338917,-0.7879766965540327,2.6704385272190656,3.7631737183342167,2.6704385272190656,105.14368351805007,0,1.0365022931475802,0.1719443327868989,1.1044784628320126
seq06,195,20260973,rf_only_full_3d,easy,1,1,1,2.667820065025026,9.949878619137763,-1.6098743419442414,1.5134973239333123,0.5363527562810848,-1.929651303312527,2.5103590542190073,1.929651303312527,3.238502247686011,1,1.21526987408539,0.6673289823673254,1.4504489065440382
seq06,195,20260973,rf_vision_shared_pose,easy,1,1,1,2.7229770486921954,9.381794425109044,-1.6248070077117487,1.5686543076004815,-0.03173143774763432,-1.9445839690800344,2.4986176245472493,1.9445839690800344,3.398120599333224,1,0.9196068670468904,0.18387633624418656,1.2248956453786792
seq06,195,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,2.7229774369372235,9.381794467757732,-1.6248074277068578,1.5686546958455097,-0.03173139509894618,-1.9445843890751435,2.498618194616345,1.9445843890751435,3.9181758763217065,1,0.8536838969891126,0.09976776639882079,1.166200429200954
seq06,195,20260973,range_azimuth_vision,easy,1,1,10,-18.139134656597765,16.968886973870372,-12.006144318146116,-19.29345739768948,7.555361111013694,-12.325921279514402,24.109112701695658,12.325921279514402,3696.0287690312825,0,0.30722603379950136,0.24075361239871737,1.775430518457561
seq06,196,20260973,rf_only_full_3d,easy,1,1,0,1.159575761902225,9.813234638037283,1.6634261931734713,-0.04218275094462398,0.3421752845987083,1.3436893141180601,1.3872145770364894,1.3436893141180601,2.037430332785461,1,1.1933146284766327,0.595194832229372,1.3965998285789571
seq06,196,20260973,rf_vision_shared_pose,easy,1,1,0,0.7958135690490032,8.89357105105864,1.2372760833873586,-0.40594494379784585,-0.5774883023799351,0.9175392043319475,1.157653760097033,0.9175392043319475,2.5597859120698105,1,0.9222422522222372,0.16774510561923342,1.2114419478214296
seq06,196,20260973,rf_vision_no_pose_uncertainty,easy,1,1,0,0.7958124083009326,8.893570917117753,1.237277277537124,-0.4059461045459165,-0.5774884363208219,0.9175403984817128,1.157655180408334,0.9175403984817128,4.547889837027272,1,0.8595822690503091,0.08887192556226649,1.154779110546291
seq06,196,20260973,range_azimuth_vision,easy,1,1,2,3.4865389845416317,8.802335163720654,3.6950024152179397,2.2847804716947824,-0.6687241897179206,3.3752655361625283,4.130354861916618,3.3752655361625283,127.12166498735417,0,1.0454280582291031,0.16858327705085882,1.0909652827935972
seq06,197,20260973,rf_only_full_3d,easy,1,1,0,0.8096269631145603,9.112196017233455,-0.5079486629288539,-0.4378465468583823,-0.44106159231138165,-0.82769969867196,1.0350515533004694,0.82769969867196,1.6113874987267232,1,1.1703123914440645,0.6170715579594304,1.4471099299674628
seq06,197,20260973,rf_vision_shared_pose,easy,1,1,0,1.3804098473668631,9.268214280232538,-0.005965435424069509,0.13293633739392052,-0.28504332931229825,-0.32571647116717567,0.452783600602702,0.32571647116717567,0.8025291413410793,1,0.9155278188019181,0.1740030004009951,1.2205233700097802
seq06,197,20260973,rf_vision_no_pose_uncertainty,easy,1,1,0,1.3804050392846567,9.268213627657463,-0.005959657925222402,0.13293152931171415,-0.2850439818873731,-0.32571069366832855,0.45277844368439624,0.32571069366832855,1.942624809684613,1,0.851721422781816,0.09350381174071624,1.1633215074156391
seq06,197,20260973,range_azimuth_vision,easy,1,1,0,1.4417216028920568,9.206245349255187,0.03349642671122833,0.19424809291911416,-0.3470122602896488,-0.2862546090318778,0.489991358685066,0.2862546090318778,0.9410280272510397,1,0.9217730889006863,0.1776236446156793,1.2199730750220406
seq06,198,20260973,rf_only_full_3d,easy,1,1,0,-1.2643825934551813,9.905496370893914,2.8081995731236873,-2.5569873693353222,0.2603221412453465,2.4884281007182025,3.577460892393785,2.4884281007182025,6.983317997544512,1,1.1385829613881255,0.557299463310983,1.4129453331249744
seq06,198,20260973,rf_vision_shared_pose,easy,1,1,0,-0.8099450547525517,9.676345908808608,3.170760974282764,-2.1025498306326926,0.03117167916004071,2.8509895018772795,3.542573725935662,2.8509895018772795,7.537591045906022,1,0.9131308228089622,0.16203421075484548,1.211613790942304
seq06,198,20260973,rf_vision_no_pose_uncertainty,easy,1,1,0,-0.8099455187643787,9.676345779237739,3.170761482942996,-2.1025502946445194,0.03117154958917112,2.8509900105375117,3.542574409549957,2.8509900105375117,10.395655968813953,0,0.8520236252476511,0.08605378365033793,1.1562250868435964
seq06,198,20260973,range_azimuth_vision,easy,1,1,0,-0.7524389052535628,9.618756379568456,3.207281595885018,-2.045043681133704,-0.02641785008011155,2.887510123479533,3.5384482861481152,2.887510123479533,7.623861526204999,1,0.9189931113392232,0.16517930559023455,1.2108876936364177
seq06,199,20260973,rf_only_full_3d,easy,1,1,4,2.109990251984641,9.202288947297411,0.6195114017078112,0.7722206278689592,-0.5325579493811556,0.29972272854808635,0.9847722485751215,0.29972272854808635,1.575350628641053,1,1.2110224167412544,0.6098279955411511,1.4051918789635585
seq06,199,20260973,rf_vision_shared_pose,easy,1,1,4,1.5714218645937195,9.291163130785927,0.15416624509254107,0.23365224047803768,-0.44368376589264,-0.16562242806718375,0.528090373208934,0.16562242806718375,1.3541908931453916,1,0.9239087025129674,0.17174384039074228,1.2136819367054779
seq06,199,20260973,rf_vision_no_pose_uncertainty,easy,1,1,4,1.5714223031293726,9.2911631137534,0.15416545747164312,0.2336526790136908,-0.4436837829251665,-0.1656232156880817,0.5280908285663763,0.1656232156880817,2.676455971172547,1,0.8603615536683441,0.09132760160125762,1.1563868840324574
seq06,199,20260973,range_azimuth_vision,easy,1,1,4,1.5074767140968826,9.356233407770926,0.11234000765827215,0.16970708998120076,-0.3786134889076411,-0.20744866550145266,0.46387888418318574,0.20744866550145266,1.0046748077277803,1,0.9251171157377089,0.17589930443614032,1.2175427135630703
seq06,200,20260973,rf_only_full_3d,easy,1,1,3,0.9951460196024442,9.746189047229011,0.5469238753424932,-0.3879320061573235,-0.07229615139107715,0.22714094442020327,0.45531415916849005,0.22714094442020327,0.1309134800401757,1,1.1819343063006293,0.6077570984391534,1.427761583466984
seq06,200,20260973,rf_vision_shared_pose,easy,1,1,3,1.1192677264206607,9.702656985441028,0.6494482374215329,-0.26381029933910694,-0.11582821317906067,0.32966530649924297,0.4378256083361079,0.32966530649924297,0.13558043431323138,1,0.9176724005086571,0.17071366278681124,1.218620403740634
seq06,200,20260973,rf_vision_no_pose_uncertainty,easy,1,1,3,1.1192677112059535,9.70265700497263,0.649448222485624,-0.2638103145538142,-0.11582819364745767,0.329665291563334,0.43782560109038093,0.329665291563334,0.18212321060813946,1,0.8542514312244306,0.09073596696173497,1.1616215419229037
seq06,200,20260973,range_azimuth_vision,easy,1,1,3,1.1344971580131242,9.68730896436865,0.6593488925208767,-0.24858086774664345,-0.13117623425143776,0.33956596159858676,0.440800061840326,0.33956596159858676,0.1538973739377433,1,0.9220336000142895,0.17446049566932817,1.2196686587405166
seq06,201,20260973,rf_only_full_3d,easy,1,1,3,1.3444384303643062,9.582825685222005,-0.09463757679070994,-0.08453702194794777,-0.29591055659536813,-0.41439733325924943,0.5161731447845633,0.41439733325924943,0.3627065594924247,1,1.1762457369991601,0.6204329523589689,1.4417409483737762
seq06,201,20260973,rf_vision_shared_pose,easy,1,1,3,1.8148161004958978,9.361363506833762,0.28321971518008077,0.38584064818364383,-0.5173727349836117,-0.036540041288458724,0.6464384946091617,0.036540041288458724,2.1680867713358833,1,0.9180250596096529,0.17421262459360848,1.2184390453103657
seq06,201,20260973,rf_vision_no_pose_uncertainty,easy,1,1,3,1.8148159027117723,9.361363529642206,0.28321993284923147,0.3858404503995183,-0.5173727121751668,-0.03653982361930802,0.6464383459991535,0.03653982361930802,4.143026386774775,1,0.8541832670130902,0.09356899050972446,1.1611289310880084
seq06,201,20260973,range_azimuth_vision,easy,1,1,12,-18.42962426705218,15.96443296945346,-9.917034583412933,-19.858599719364435,6.085696727636087,-10.236794339881472,23.155812355253943,10.236794339881472,3806.467901926932,0,0.29743818794847043,0.22548776501575782,1.7841007467510723
seq06,202,20260973,rf_only_full_3d,easy,1,1,3,0.5813691735353075,9.931718416923392,1.309689914217337,-0.8921584673574239,-0.03893741567286568,0.9899145014893256,1.3331892489349324,0.9899145014893256,0.887519699143942,1,1.175033870766301,0.6002215953612533,1.4242331349102584
seq06,202,20260973,rf_vision_shared_pose,easy,1,1,3,1.067787337982599,9.792820561403383,1.7170946332026198,-0.4057403029101323,-0.17783527119287434,1.3973192204746083,1.4658620606979418,1.3973192204746083,3.8392887241085054,1,0.9308078822623679,0.1693583310015057,1.203170520701372
seq06,202,20260973,rf_vision_no_pose_uncertainty,easy,1,1,3,1.067788037684926,9.792820602258539,1.7170936871772746,-0.40573960320780533,-0.17783523033771864,1.3973182744492632,1.465860960279099,1.3973182744492632,9.440546732858088,0,0.8680882588444733,0.09009362181318731,1.1461612450126726
seq06,202,20260973,range_azimuth_vision,easy,1,1,12,-18.795643845357226,16.20905674855437,-8.506375351318827,-20.269171486249956,6.238400915958113,-8.826150764046838,22.970805297962887,8.826150764046838,3908.8365021798068,0,0.3019023304401919,0.2193412902419937,1.7787484765465063
seq06,203,20260973,rf_only_full_3d,easy,1,1,1,-0.22399759049596213,9.649957505783323,1.6397351792472676,-1.7422245540214552,-0.40330148435713475,1.3199536749692033,2.2226732076453866,1.3199536749692033,2.8175743745081268,1,1.1610622019324,0.5746804411403051,1.416595629984577
seq06,203,20260973,rf_vision_shared_pose,easy,1,1,1,-0.019114748553675696,9.971598852798897,1.8493161987716753,-1.5373417120791688,-0.08166013734156152,1.529534694493611,2.170153058977365,1.529534694493611,2.6025820025667823,1,0.9157659843724733,0.16492534552828694,1.214405208990485
seq06,203,20260973,rf_vision_no_pose_uncertainty,easy,1,1,1,-0.01911483948810597,9.97159887229544,1.8493162720880958,-1.537341803013599,-0.08166011784501848,1.5295347678100315,2.170153174335686,1.5295347678100315,3.1112068602733163,1,0.8537331326927616,0.08730322243357841,1.1583570284179165
seq06,203,20260973,range_azimuth_vision,easy,1,1,12,-19.70476061766389,16.00500483767072,-8.118090726437519,-21.222987581189383,5.951745847530264,-8.437872230715582,23.601613679721005,8.437872230715582,4285.9832259149025,0,0.2877806925613888,0.21298591907243433,1.7915341195421826
seq06,204,20260973,rf_only_full_3d,easy,1,1,2,0.8317757096790643,10.505463470627113,2.224602134955518,-0.7316127325139263,0.40306094771391265,1.9048699397781887,2.0799626932757933,1.9048699397781887,3.1120836068014737,1,1.1757473441220427,0.5803800909370052,1.399982982137799
seq06,204,20260973,rf_vision_shared_pose,easy,1,1,2,0.8940225255035412,10.087216096155212,2.2301006701681483,-0.6693659166894494,-0.015186426757988869,1.9103684749908192,2.0242996488222613,1.9103684749908192,6.657551268601624,1,0.9275980769136604,0.16622177196896304,1.2017216533168817
seq06,204,20260973,rf_vision_no_pose_uncertainty,easy,1,1,2,0.8940227841628823,10.087216069348584,2.2301004333038286,-0.6693656580301084,-0.015186453564616897,1.9103682381264995,2.0242993399604954,1.9103682381264995,17.041687497963235,0,0.8657153048068617,0.08848108657643508,1.1453589716820487
